start_s,end_s,passenger_id,group_id,aircraft_id,origin,destination,stage,scope,causes,constraint_locations,aircraft_activity,duration_min,overdue_min,extra_after_boarding_min,start_local,end_local
67778.39003164986,68057.06779861283,SYN2-377-D:P0002,G:JUG:LYBE:SYN2-377-D:P0002,EVTOL_002,JUG,LYBE,after_boarding,committed_flight,battery_after_repositioning,battery_after_repositioning@JUG,waiting_for_departure,4.644629449382774,0.0,4.644629449382774,2026-07-31T18:49:38.390032+02:00,2026-07-31T18:54:17.067799+02:00
67778.39003164986,68057.06779861283,SYN2-377-D:P0001,G:JUG:LYBE:SYN2-377-D:P0002,EVTOL_002,JUG,LYBE,after_boarding,committed_flight,battery_after_repositioning,battery_after_repositioning@JUG,waiting_for_departure,4.644629449382774,0.0,4.644629449382774,2026-07-31T18:49:38.390032+02:00,2026-07-31T18:54:17.067799+02:00
68057.06779861283,68117.06779861283,SYN2-377-D:P0002,G:JUG:LYBE:SYN2-377-D:P0002,EVTOL_002,JUG,LYBE,departure_preparation,committed_flight,departure_preparation,departure_preparation@JUG,departure_finalization,1.0,0.0,0.0,2026-07-31T18:54:17.067799+02:00,2026-07-31T18:55:17.067799+02:00
68057.06779861283,68117.06779861283,SYN2-377-D:P0001,G:JUG:LYBE:SYN2-377-D:P0002,EVTOL_002,JUG,LYBE,departure_preparation,committed_flight,departure_preparation,departure_preparation@JUG,departure_finalization,1.0,0.0,0.0,2026-07-31T18:54:17.067799+02:00,2026-07-31T18:55:17.067799+02:00
68106.49022747812,68166.49022747812,SYN2-113-A:P0001,G:LYBE:EXPO:SYN2-113-A:P0001,EVTOL_001,LYBE,EXPO,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@LYBE|repositioning_flight@LYBE,landing,1.0,0.0,0.0,2026-07-31T18:55:06.490227+02:00,2026-07-31T18:56:06.490227+02:00
68166.49022747812,68570.04203947812,SYN2-113-A:P0001,G:LYBE:EXPO:SYN2-113-A:P0001,EVTOL_001,LYBE,EXPO,before_boarding,selected_plan,group_formation,group_formation@LYBE,idle,6.72586353333342,0.0,0.0,2026-07-31T18:56:06.490227+02:00,2026-07-31T19:02:50.042039+02:00
68199.55546005254,68259.55546005254,SYN2-113-A:P0002,G:LYBE:JUG:SYN2-113-A:P0002,EVTOL_003,LYBE,JUG,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T18:56:39.555460+02:00,2026-07-31T18:57:39.555460+02:00
68474.63169645432,68474.87011061283,SYN2-178-A:P0001,G:LYBE:BW:SYN2-178-A:P0001,EVTOL_004,LYBE,BW,after_boarding,committed_flight,origin_tlof,origin_tlof@LYBE,waiting_for_departure,0.003973569308436708,0.0,0.003973569308436708,2026-07-31T19:01:14.631696+02:00,2026-07-31T19:01:14.870111+02:00
68474.87011061283,68534.87011061283,SYN2-178-A:P0001,G:LYBE:BW:SYN2-178-A:P0001,EVTOL_004,LYBE,BW,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T19:01:14.870111+02:00,2026-07-31T19:02:14.870111+02:00
68765.04203947812,68825.04203947812,SYN2-113-A:P0001,G:LYBE:EXPO:SYN2-113-A:P0001,EVTOL_001,LYBE,EXPO,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T19:06:05.042039+02:00,2026-07-31T19:07:05.042039+02:00
69260.67728270302,70160.67728270302,SYN2-337-D:P0001,G:JUG:LYBE:SYN2-337-D:P0001,EVTOL_003,JUG,LYBE,before_boarding,selected_plan,group_formation,group_formation@JUG,idle,15.0,0.0,0.0,2026-07-31T19:14:20.677283+02:00,2026-07-31T19:29:20.677283+02:00
70355.67728270302,70415.67728270302,SYN2-337-D:P0001,G:JUG:LYBE:SYN2-337-D:P0001,EVTOL_003,JUG,LYBE,departure_preparation,committed_flight,departure_preparation,departure_preparation@JUG,departure_finalization,1.0,0.0,0.0,2026-07-31T19:32:35.677283+02:00,2026-07-31T19:33:35.677283+02:00
71304.6394808475,72204.6394808475,SYN2-116-A:P0001,G:LYBE:BW:SYN2-116-A:P0001,EVTOL_002,LYBE,BW,before_boarding,selected_plan,group_formation,group_formation@LYBE,idle,15.0,0.0,0.0,2026-07-31T19:48:24.639481+02:00,2026-07-31T20:03:24.639481+02:00
72399.6394808475,72459.6394808475,SYN2-116-A:P0001,G:LYBE:BW:SYN2-116-A:P0001,EVTOL_002,LYBE,BW,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T20:06:39.639481+02:00,2026-07-31T20:07:39.639481+02:00
73274.43603007599,74174.43603007599,SYN2-118-A:P0001,G:LYBE:LYBV:SYN2-118-A:P0001,EVTOL_003,LYBE,LYBV,before_boarding,selected_plan,group_formation,group_formation@LYBE,idle,15.0,0.0,0.0,2026-07-31T20:21:14.436030+02:00,2026-07-31T20:36:14.436030+02:00
74369.43603007599,74429.43603007599,SYN2-118-A:P0001,G:LYBE:LYBV:SYN2-118-A:P0001,EVTOL_003,LYBE,LYBV,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T20:39:29.436030+02:00,2026-07-31T20:40:29.436030+02:00
74854.73146226152,74914.73146226152,SYN2-340-D:P0001,G:DOR:LYBE:SYN2-340-D:P0001,EVTOL_002,DOR,LYBE,before_boarding,selected_plan,departure_preparation|group_formation,departure_preparation@BW|group_formation@DOR,departure_finalization,1.0,0.0,0.0,2026-07-31T20:47:34.731462+02:00,2026-07-31T20:48:34.731462+02:00
74914.73146226152,74954.73146226152,SYN2-340-D:P0001,G:DOR:LYBE:SYN2-340-D:P0001,EVTOL_002,DOR,LYBE,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@DOR|repositioning_flight@DOR,takeoff,0.6666666666666666,0.0,0.0,2026-07-31T20:48:34.731462+02:00,2026-07-31T20:49:14.731462+02:00
74954.73146226152,75039.69585426152,SYN2-340-D:P0001,G:DOR:LYBE:SYN2-340-D:P0001,EVTOL_002,DOR,LYBE,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@DOR|repositioning_flight@DOR,cruise,1.4160731999999068,0.0,0.0,2026-07-31T20:49:14.731462+02:00,2026-07-31T20:50:39.695854+02:00
75007.72675539037,75039.69585426152,SYN2-341-D:P0001,G:DOR:LYBE:SYN2-340-D:P0001,EVTOL_002,DOR,LYBE,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@DOR|repositioning_flight@DOR,cruise,0.5328183145191967,0.0,0.0,2026-07-31T20:50:07.726755+02:00,2026-07-31T20:50:39.695854+02:00
75039.69585426152,75099.69585426152,SYN2-340-D:P0001,G:DOR:LYBE:SYN2-340-D:P0001,EVTOL_002,DOR,LYBE,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@DOR|repositioning_flight@DOR,landing,1.0,0.0,0.0,2026-07-31T20:50:39.695854+02:00,2026-07-31T20:51:39.695854+02:00
75039.69585426152,75099.69585426152,SYN2-341-D:P0001,G:DOR:LYBE:SYN2-340-D:P0001,EVTOL_002,DOR,LYBE,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@DOR|repositioning_flight@DOR,landing,1.0,0.0,0.0,2026-07-31T20:50:39.695854+02:00,2026-07-31T20:51:39.695854+02:00
75099.69585426152,75754.73146226152,SYN2-340-D:P0001,G:DOR:LYBE:SYN2-340-D:P0001,EVTOL_002,DOR,LYBE,before_boarding,selected_plan,group_formation,group_formation@DOR,idle,10.917260133333427,0.0,0.0,2026-07-31T20:51:39.695854+02:00,2026-07-31T21:02:34.731462+02:00
75099.69585426152,75754.73146226152,SYN2-341-D:P0001,G:DOR:LYBE:SYN2-340-D:P0001,EVTOL_002,DOR,LYBE,before_boarding,selected_plan,group_formation,group_formation@DOR,idle,10.917260133333427,0.0,0.0,2026-07-31T20:51:39.695854+02:00,2026-07-31T21:02:34.731462+02:00
76024.73146226152,76084.73146226152,SYN2-340-D:P0001,G:DOR:LYBE:SYN2-340-D:P0001,EVTOL_002,DOR,LYBE,departure_preparation,committed_flight,departure_preparation,departure_preparation@DOR,departure_finalization,1.0,0.0,0.0,2026-07-31T21:07:04.731462+02:00,2026-07-31T21:08:04.731462+02:00
76024.73146226152,76084.73146226152,SYN2-341-D:P0001,G:DOR:LYBE:SYN2-340-D:P0001,EVTOL_002,DOR,LYBE,departure_preparation,committed_flight,departure_preparation,departure_preparation@DOR,departure_finalization,1.0,0.0,0.0,2026-07-31T21:07:04.731462+02:00,2026-07-31T21:08:04.731462+02:00
76249.57152745148,76452.53167626153,SYN2-180-A:P0001,G:LYBE:BW:SYN2-180-A:P0001,EVTOL_002,LYBE,BW,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000223|group_formation@LYBE,cruise,3.382669146834087,0.0,0.0,2026-07-31T21:10:49.571527+02:00,2026-07-31T21:14:12.531676+02:00
76452.53167626153,76512.53167626153,SYN2-180-A:P0001,G:LYBE:BW:SYN2-180-A:P0001,EVTOL_002,LYBE,BW,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000223|group_formation@LYBE,landing,1.0,0.0,0.0,2026-07-31T21:14:12.531676+02:00,2026-07-31T21:15:12.531676+02:00
76483.95577200805,76512.53167626153,SYN2-121-A:P0001,G:LYBE:BW:SYN2-180-A:P0001,EVTOL_002,LYBE,BW,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000223|group_formation@LYBE,landing,0.4762650708912891,0.0,0.0,2026-07-31T21:14:43.955772+02:00,2026-07-31T21:15:12.531676+02:00
76512.53167626153,76704.53167626153,SYN2-180-A:P0001,G:LYBE:BW:SYN2-180-A:P0001,EVTOL_002,LYBE,BW,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000223|group_formation@LYBE,disembarking,3.2,0.0,0.0,2026-07-31T21:15:12.531676+02:00,2026-07-31T21:18:24.531676+02:00
76512.53167626153,76704.53167626153,SYN2-121-A:P0001,G:LYBE:BW:SYN2-180-A:P0001,EVTOL_002,LYBE,BW,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000223|group_formation@LYBE,disembarking,3.2,0.0,0.0,2026-07-31T21:15:12.531676+02:00,2026-07-31T21:18:24.531676+02:00
76704.53167626153,77149.57152745148,SYN2-180-A:P0001,G:LYBE:BW:SYN2-180-A:P0001,EVTOL_002,LYBE,BW,before_boarding,selected_plan,group_formation,group_formation@LYBE,idle,7.417330853165913,0.0,0.0,2026-07-31T21:18:24.531676+02:00,2026-07-31T21:25:49.571527+02:00
76704.53167626153,77149.57152745148,SYN2-121-A:P0001,G:LYBE:BW:SYN2-180-A:P0001,EVTOL_002,LYBE,BW,before_boarding,selected_plan,group_formation,group_formation@LYBE,idle,7.417330853165913,0.0,0.0,2026-07-31T21:18:24.531676+02:00,2026-07-31T21:25:49.571527+02:00
77189.21813117022,77249.21813117022,SYN2-121-A:P0003,G:LYBE:BW:SYN2-121-A:P0003,EVTOL_001,LYBE,BW,before_boarding,selected_plan,departure_preparation|group_formation,departure_preparation@EXPO|group_formation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T21:26:29.218131+02:00,2026-07-31T21:27:29.218131+02:00
77249.21813117022,77289.21813117022,SYN2-121-A:P0003,G:LYBE:BW:SYN2-121-A:P0003,EVTOL_001,LYBE,BW,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@LYBE|repositioning_flight@LYBE,takeoff,0.6666666666666666,0.0,0.0,2026-07-31T21:27:29.218131+02:00,2026-07-31T21:28:09.218131+02:00
77289.21813117022,77389.98052917022,SYN2-121-A:P0003,G:LYBE:BW:SYN2-121-A:P0003,EVTOL_001,LYBE,BW,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@LYBE|repositioning_flight@LYBE,cruise,1.6793733000001037,0.0,0.0,2026-07-31T21:28:09.218131+02:00,2026-07-31T21:29:49.980529+02:00
77389.98052917022,77449.98052917022,SYN2-121-A:P0003,G:LYBE:BW:SYN2-121-A:P0003,EVTOL_001,LYBE,BW,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@LYBE|repositioning_flight@LYBE,landing,1.0,0.0,0.0,2026-07-31T21:29:49.980529+02:00,2026-07-31T21:30:49.980529+02:00
77419.57152745148,77479.57152745148,SYN2-180-A:P0001,G:LYBE:BW:SYN2-180-A:P0001,EVTOL_002,LYBE,BW,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T21:30:19.571527+02:00,2026-07-31T21:31:19.571527+02:00
77419.57152745148,77479.57152745148,SYN2-121-A:P0001,G:LYBE:BW:SYN2-180-A:P0001,EVTOL_002,LYBE,BW,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T21:30:19.571527+02:00,2026-07-31T21:31:19.571527+02:00
77425.55008378945,77485.55008378945,SYN2-121-A:P0002,G:LYBE:DOR:SYN2-121-A:P0002,EVTOL_004,LYBE,DOR,before_boarding,selected_plan,departure_preparation|group_formation,departure_preparation@BW|group_formation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T21:30:25.550084+02:00,2026-07-31T21:31:25.550084+02:00
77449.98052917022,78089.21813117022,SYN2-121-A:P0003,G:LYBE:BW:SYN2-121-A:P0003,EVTOL_001,LYBE,BW,before_boarding,selected_plan,group_formation,group_formation@LYBE,idle,10.65396003333323,0.0,0.0,2026-07-31T21:30:49.980529+02:00,2026-07-31T21:41:29.218131+02:00
77457.83026859499,78089.21813117022,SYN2-122-A:P0001,G:LYBE:BW:SYN2-121-A:P0003,EVTOL_001,LYBE,BW,before_boarding,selected_plan,group_formation,group_formation@LYBE,idle,10.523131042920431,0.0,0.0,2026-07-31T21:30:57.830269+02:00,2026-07-31T21:41:29.218131+02:00
77485.55008378945,77525.55008378945,SYN2-121-A:P0002,G:LYBE:DOR:SYN2-121-A:P0002,EVTOL_004,LYBE,DOR,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@LYBE|repositioning_flight@LYBE,takeoff,0.6666666666666666,0.0,0.0,2026-07-31T21:31:25.550084+02:00,2026-07-31T21:32:05.550084+02:00
77525.55008378945,77750.38590578944,SYN2-121-A:P0002,G:LYBE:DOR:SYN2-121-A:P0002,EVTOL_004,LYBE,DOR,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@LYBE|repositioning_flight@LYBE,cruise,3.747263699999894,0.0,0.0,2026-07-31T21:32:05.550084+02:00,2026-07-31T21:35:50.385906+02:00
77750.38590578944,77810.38590578944,SYN2-121-A:P0002,G:LYBE:DOR:SYN2-121-A:P0002,EVTOL_004,LYBE,DOR,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@LYBE|repositioning_flight@LYBE,landing,1.0,0.0,0.0,2026-07-31T21:35:50.385906+02:00,2026-07-31T21:36:50.385906+02:00
77810.38590578944,78325.55008378945,SYN2-121-A:P0002,G:LYBE:DOR:SYN2-121-A:P0002,EVTOL_004,LYBE,DOR,before_boarding,selected_plan,group_formation,group_formation@LYBE,idle,8.58606963333344,0.0,0.0,2026-07-31T21:36:50.385906+02:00,2026-07-31T21:45:25.550084+02:00
78359.21813117022,78419.21813117022,SYN2-121-A:P0003,G:LYBE:BW:SYN2-121-A:P0003,EVTOL_001,LYBE,BW,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T21:45:59.218131+02:00,2026-07-31T21:46:59.218131+02:00
78359.21813117022,78419.21813117022,SYN2-122-A:P0001,G:LYBE:BW:SYN2-121-A:P0003,EVTOL_001,LYBE,BW,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T21:45:59.218131+02:00,2026-07-31T21:46:59.218131+02:00
78520.55008378945,78580.55008378945,SYN2-121-A:P0002,G:LYBE:DOR:SYN2-121-A:P0002,EVTOL_004,LYBE,DOR,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T21:48:40.550084+02:00,2026-07-31T21:49:40.550084+02:00
81237.43878912872,81297.43878912872,SYN2-182-A:P0001,G:LYBE:BW:SYN2-182-A:P0001,EVTOL_001,LYBE,BW,before_boarding,selected_plan,departure_preparation|group_formation,departure_preparation@BW|group_formation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T22:33:57.438789+02:00,2026-07-31T22:34:57.438789+02:00
81297.43878912872,81337.43878912872,SYN2-182-A:P0001,G:LYBE:BW:SYN2-182-A:P0001,EVTOL_001,LYBE,BW,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@LYBE|repositioning_flight@LYBE,takeoff,0.6666666666666666,0.0,0.0,2026-07-31T22:34:57.438789+02:00,2026-07-31T22:35:37.438789+02:00
81337.43878912872,81562.27461112871,SYN2-182-A:P0001,G:LYBE:BW:SYN2-182-A:P0001,EVTOL_001,LYBE,BW,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@LYBE|repositioning_flight@LYBE,cruise,3.747263699999894,0.0,0.0,2026-07-31T22:35:37.438789+02:00,2026-07-31T22:39:22.274611+02:00
81339.92441574708,81399.92441574708,SYN2-125-A:P0001,G:LYBE:DOR:SYN2-125-A:P0001,EVTOL_002,LYBE,DOR,before_boarding,selected_plan,departure_preparation|group_formation,departure_preparation@BW|group_formation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T22:35:39.924416+02:00,2026-07-31T22:36:39.924416+02:00
81367.6608474296,81427.6608474296,SYN2-126-A:P0001,G:LYBE:LYBV:SYN2-126-A:P0001,EVTOL_004,LYBE,LYBV,before_boarding,selected_plan,departure_preparation|group_formation,departure_preparation@DOR|group_formation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T22:36:07.660847+02:00,2026-07-31T22:37:07.660847+02:00
81399.92441574708,81439.92441574708,SYN2-125-A:P0001,G:LYBE:DOR:SYN2-125-A:P0001,EVTOL_002,LYBE,DOR,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@LYBE|repositioning_flight@LYBE,takeoff,0.6666666666666666,0.0,0.0,2026-07-31T22:36:39.924416+02:00,2026-07-31T22:37:19.924416+02:00
81427.6608474296,81467.6608474296,SYN2-126-A:P0001,G:LYBE:LYBV:SYN2-126-A:P0001,EVTOL_004,LYBE,LYBV,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@LYBE|repositioning_flight@LYBE,takeoff,0.6666666666666666,0.0,0.0,2026-07-31T22:37:07.660847+02:00,2026-07-31T22:37:47.660847+02:00
81439.92441574708,81664.76023774708,SYN2-125-A:P0001,G:LYBE:DOR:SYN2-125-A:P0001,EVTOL_002,LYBE,DOR,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@LYBE|repositioning_flight@LYBE,cruise,3.747263699999894,0.0,0.0,2026-07-31T22:37:19.924416+02:00,2026-07-31T22:41:04.760238+02:00
81467.6608474296,81795.4610614296,SYN2-126-A:P0001,G:LYBE:LYBV:SYN2-126-A:P0001,EVTOL_004,LYBE,LYBV,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@LYBE|repositioning_flight@LYBE,cruise,5.463336900000043,0.0,0.0,2026-07-31T22:37:47.660847+02:00,2026-07-31T22:43:15.461061+02:00
81562.27461112871,81622.27461112871,SYN2-182-A:P0001,G:LYBE:BW:SYN2-182-A:P0001,EVTOL_001,LYBE,BW,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@LYBE|repositioning_flight@LYBE,landing,1.0,0.0,0.0,2026-07-31T22:39:22.274611+02:00,2026-07-31T22:40:22.274611+02:00
81622.27461112871,82137.43878912872,SYN2-182-A:P0001,G:LYBE:BW:SYN2-182-A:P0001,EVTOL_001,LYBE,BW,before_boarding,selected_plan,group_formation,group_formation@LYBE,idle,8.58606963333344,0.0,0.0,2026-07-31T22:40:22.274611+02:00,2026-07-31T22:48:57.438789+02:00
81664.76023774708,81724.76023774708,SYN2-125-A:P0001,G:LYBE:DOR:SYN2-125-A:P0001,EVTOL_002,LYBE,DOR,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@LYBE|repositioning_flight@LYBE,landing,1.0,0.0,0.0,2026-07-31T22:41:04.760238+02:00,2026-07-31T22:42:04.760238+02:00
81724.76023774708,82239.92441574708,SYN2-125-A:P0001,G:LYBE:DOR:SYN2-125-A:P0001,EVTOL_002,LYBE,DOR,before_boarding,selected_plan,group_formation,group_formation@LYBE,idle,8.58606963333344,0.0,0.0,2026-07-31T22:42:04.760238+02:00,2026-07-31T22:50:39.924416+02:00
81741.43533944854,82239.92441574708,SYN2-127-A:P0001,G:LYBE:DOR:SYN2-125-A:P0001,EVTOL_002,LYBE,DOR,before_boarding,selected_plan,group_formation,group_formation@LYBE,idle,8.30815127164242,0.0,0.0,2026-07-31T22:42:21.435339+02:00,2026-07-31T22:50:39.924416+02:00
81795.4610614296,81855.4610614296,SYN2-126-A:P0001,G:LYBE:LYBV:SYN2-126-A:P0001,EVTOL_004,LYBE,LYBV,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@LYBE|repositioning_flight@LYBE,landing,1.0,0.0,0.0,2026-07-31T22:43:15.461061+02:00,2026-07-31T22:44:15.461061+02:00
81855.4610614296,82267.6608474296,SYN2-126-A:P0001,G:LYBE:LYBV:SYN2-126-A:P0001,EVTOL_004,LYBE,LYBV,before_boarding,selected_plan,group_formation,group_formation@LYBE,idle,6.86999643333329,0.0,0.0,2026-07-31T22:44:15.461061+02:00,2026-07-31T22:51:07.660847+02:00
82330.3208607202,82332.43878912872,SYN2-130-A:P0001,G:LYBE:DOR:SYN2-130-A:P0001,EVTOL_001,LYBE,DOR,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000232|group_formation@LYBE,boarding,0.03529880680871429,0.0,0.0,2026-07-31T22:52:10.320861+02:00,2026-07-31T22:52:12.438789+02:00
82332.43878912872,82392.43878912872,SYN2-130-A:P0001,G:LYBE:DOR:SYN2-130-A:P0001,EVTOL_001,LYBE,DOR,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000232|group_formation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T22:52:12.438789+02:00,2026-07-31T22:53:12.438789+02:00
82332.43878912872,82392.43878912872,SYN2-182-A:P0001,G:LYBE:BW:SYN2-182-A:P0001,EVTOL_001,LYBE,BW,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T22:52:12.438789+02:00,2026-07-31T22:53:12.438789+02:00
82334.40869179284,82392.43878912872,SYN2-184-A:P0001,G:LYBE:DOR:SYN2-130-A:P0001,EVTOL_001,LYBE,DOR,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000232|group_formation@LYBE,departure_finalization,0.9671682889313767,0.0,0.0,2026-07-31T22:52:14.408692+02:00,2026-07-31T22:53:12.438789+02:00
82342.44907025978,82402.44907025978,SYN2-132-A:P0001,G:LYBE:JUG:SYN2-132-A:P0001,EVTOL_003,LYBE,JUG,before_boarding,selected_plan,departure_preparation|group_formation,departure_preparation@LYBV|group_formation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T22:52:22.449070+02:00,2026-07-31T22:53:22.449070+02:00
82392.43878912872,82432.43878912872,SYN2-130-A:P0001,G:LYBE:DOR:SYN2-130-A:P0001,EVTOL_001,LYBE,DOR,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000232|group_formation@LYBE,takeoff,0.6666666666666666,0.0,0.0,2026-07-31T22:53:12.438789+02:00,2026-07-31T22:53:52.438789+02:00
82392.43878912872,82432.43878912872,SYN2-184-A:P0001,G:LYBE:DOR:SYN2-130-A:P0001,EVTOL_001,LYBE,DOR,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000232|group_formation@LYBE,takeoff,0.6666666666666666,0.0,0.0,2026-07-31T22:53:12.438789+02:00,2026-07-31T22:53:52.438789+02:00
82402.44907025978,82442.44907025978,SYN2-132-A:P0001,G:LYBE:JUG:SYN2-132-A:P0001,EVTOL_003,LYBE,JUG,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@LYBE|repositioning_flight@LYBE,takeoff,0.6666666666666666,0.0,0.0,2026-07-31T22:53:22.449070+02:00,2026-07-31T22:54:02.449070+02:00
82432.43878912872,82657.27461112871,SYN2-130-A:P0001,G:LYBE:DOR:SYN2-130-A:P0001,EVTOL_001,LYBE,DOR,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000232|group_formation@LYBE,cruise,3.747263699999894,0.0,0.0,2026-07-31T22:53:52.438789+02:00,2026-07-31T22:57:37.274611+02:00
82432.43878912872,82657.27461112871,SYN2-184-A:P0001,G:LYBE:DOR:SYN2-130-A:P0001,EVTOL_001,LYBE,DOR,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000232|group_formation@LYBE,cruise,3.747263699999894,0.0,0.0,2026-07-31T22:53:52.438789+02:00,2026-07-31T22:57:37.274611+02:00
82442.44907025978,82778.89725825978,SYN2-132-A:P0001,G:LYBE:JUG:SYN2-132-A:P0001,EVTOL_003,LYBE,JUG,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@LYBE|repositioning_flight@LYBE,cruise,5.607469799999914,0.0,0.0,2026-07-31T22:54:02.449070+02:00,2026-07-31T22:59:38.897258+02:00
82462.6608474296,82522.6608474296,SYN2-126-A:P0001,G:LYBE:LYBV:SYN2-126-A:P0001,EVTOL_004,LYBE,LYBV,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T22:54:22.660847+02:00,2026-07-31T22:55:22.660847+02:00
82504.04738233962,82657.27461112871,SYN2-134-A:P0001,G:LYBE:DOR:SYN2-130-A:P0001,EVTOL_001,LYBE,DOR,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000232|group_formation@LYBE,cruise,2.5537871464849258,0.0,0.0,2026-07-31T22:55:04.047382+02:00,2026-07-31T22:57:37.274611+02:00
82509.92441574708,82569.92441574708,SYN2-125-A:P0001,G:LYBE:DOR:SYN2-125-A:P0001,EVTOL_002,LYBE,DOR,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T22:55:09.924416+02:00,2026-07-31T22:56:09.924416+02:00
82509.92441574708,82569.92441574708,SYN2-127-A:P0001,G:LYBE:DOR:SYN2-125-A:P0001,EVTOL_002,LYBE,DOR,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T22:55:09.924416+02:00,2026-07-31T22:56:09.924416+02:00
82657.27461112871,82717.27461112871,SYN2-130-A:P0001,G:LYBE:DOR:SYN2-130-A:P0001,EVTOL_001,LYBE,DOR,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000232|group_formation@LYBE,landing,1.0,0.0,0.0,2026-07-31T22:57:37.274611+02:00,2026-07-31T22:58:37.274611+02:00
82657.27461112871,82717.27461112871,SYN2-184-A:P0001,G:LYBE:DOR:SYN2-130-A:P0001,EVTOL_001,LYBE,DOR,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000232|group_formation@LYBE,landing,1.0,0.0,0.0,2026-07-31T22:57:37.274611+02:00,2026-07-31T22:58:37.274611+02:00
