start_s,end_s,aircraft_id,activity,charging,location,flight_id,operation
34621.73890511634,34681.73890511634,EVTOL_002,disembarking,False,LYBE,F000091,passenger
34681.73890511634,34747.73890511634,EVTOL_002,disembarking,True,LYBE,F000091,passenger
34682.676530905555,38336.92003205215,EVTOL_004,idle,True,LYBE,,
34698.61597690555,34758.61597690555,EVTOL_003,landing,False,,F000093,passenger
34747.73890511634,35340.64000022498,EVTOL_002,idle,True,LYBE,,
34758.61597690555,34818.61597690555,EVTOL_003,disembarking,False,BW,F000093,passenger
34818.61597690555,35016.61597690555,EVTOL_003,disembarking,True,BW,F000093,passenger
35016.61597690555,35361.61597690555,EVTOL_003,boarding,True,BW,F000094,passenger
35121.11324642932,35181.11324642932,EVTOL_001,departure_finalization,False,LYBE,F000095,repositioning
35181.11324642932,35221.11324642932,EVTOL_001,takeoff,False,,F000095,repositioning
35221.11324642932,35557.56143442932,EVTOL_001,cruise,False,,F000095,repositioning
35340.64000022498,35400.64000022498,EVTOL_002,departure_finalization,False,LYBE,F000096,repositioning
35361.61597690555,35421.61597690555,EVTOL_003,departure_finalization,False,BW,F000094,passenger
35400.64000022498,35440.64000022498,EVTOL_002,takeoff,False,,F000096,repositioning
35421.61597690555,35461.61597690555,EVTOL_003,takeoff,False,,F000094,passenger
35440.64000022498,35541.40239822498,EVTOL_002,cruise,False,,F000096,repositioning
35461.61597690555,35686.45179890555,EVTOL_003,cruise,False,,F000094,passenger
35541.40239822498,35601.40239822498,EVTOL_002,landing,False,,F000096,repositioning
35557.56143442932,35617.56143442932,EVTOL_001,landing,False,,F000095,repositioning
35601.40239822498,35661.40239822498,EVTOL_002,idle,False,EXPO,,
35617.56143442932,35677.56143442932,EVTOL_001,idle,False,LYBV,,
35661.40239822498,36240.64000022498,EVTOL_002,idle,True,EXPO,,
35677.56143442932,35735.488713797036,EVTOL_001,idle,True,LYBV,,
35686.45179890555,35746.45179890555,EVTOL_003,landing,False,,F000094,passenger
35735.488713797036,35930.488713797036,EVTOL_001,boarding,True,LYBV,F000097,passenger
35746.45179890555,35806.45179890555,EVTOL_003,disembarking,False,LYBE,F000094,passenger
35806.45179890555,36004.45179890555,EVTOL_003,disembarking,True,LYBE,F000094,passenger
35930.488713797036,35990.488713797036,EVTOL_001,departure_finalization,False,LYBV,F000097,passenger
35990.488713797036,36030.488713797036,EVTOL_001,takeoff,False,,F000097,passenger
36004.45179890555,36064.45179890555,EVTOL_003,departure_finalization,False,LYBE,F000098,repositioning
36030.488713797036,36366.93690179704,EVTOL_001,cruise,False,,F000097,passenger
36064.45179890555,36104.45179890555,EVTOL_003,takeoff,False,,F000098,repositioning
36104.45179890555,36432.252012905556,EVTOL_003,cruise,False,,F000098,repositioning
36240.64000022498,36435.64000022498,EVTOL_002,boarding,True,EXPO,F000099,passenger
36366.93690179704,36426.93690179704,EVTOL_001,landing,False,,F000097,passenger
36426.93690179704,36486.93690179704,EVTOL_001,disembarking,False,LYBE,F000097,passenger
36432.252012905556,36492.252012905556,EVTOL_003,landing,False,,F000098,repositioning
36435.64000022498,36495.64000022498,EVTOL_002,departure_finalization,False,EXPO,F000099,passenger
36486.93690179704,36552.93690179704,EVTOL_001,disembarking,True,LYBE,F000097,passenger
36492.252012905556,36552.252012905556,EVTOL_003,idle,False,DOR,,
36495.64000022498,36535.64000022498,EVTOL_002,takeoff,False,,F000099,passenger
36535.64000022498,36636.40239822498,EVTOL_002,cruise,False,,F000099,passenger
36552.252012905556,36869.56084663348,EVTOL_003,idle,True,DOR,,
36552.93690179704,37221.31907235825,EVTOL_001,idle,True,LYBE,,
36636.40239822498,36696.40239822498,EVTOL_002,landing,False,,F000099,passenger
36696.40239822498,36756.40239822498,EVTOL_002,disembarking,False,LYBE,F000099,passenger
36756.40239822498,36822.40239822498,EVTOL_002,disembarking,True,LYBE,F000099,passenger
36822.40239822498,37422.40239822498,EVTOL_002,cleaning,True,LYBE,F000099,passenger
36869.56084663348,37139.56084663348,EVTOL_003,boarding,True,DOR,F000100,passenger
37139.56084663348,37199.56084663348,EVTOL_003,departure_finalization,False,DOR,F000100,passenger
37199.56084663348,37239.56084663348,EVTOL_003,takeoff,False,,F000100,passenger
37221.31907235825,37416.31907235825,EVTOL_001,boarding,True,LYBE,F000101,passenger
37239.56084663348,37567.361060633484,EVTOL_003,cruise,False,,F000100,passenger
37416.31907235825,37476.31907235825,EVTOL_001,departure_finalization,False,LYBE,F000101,passenger
37422.40239822498,38976.48485751364,EVTOL_002,idle,True,LYBE,,
37476.31907235825,37516.31907235825,EVTOL_001,takeoff,False,,F000101,passenger
37516.31907235825,37834.12138435825,EVTOL_001,cruise,False,,F000101,passenger
37567.361060633484,37627.361060633484,EVTOL_003,landing,False,,F000100,passenger
37627.361060633484,37687.361060633484,EVTOL_003,disembarking,False,LYBE,F000100,passenger
37687.361060633484,37819.361060633484,EVTOL_003,disembarking,True,LYBE,F000100,passenger
37819.361060633484,39158.0190516311,EVTOL_003,idle,True,LYBE,,
37834.12138435825,37894.12138435825,EVTOL_001,landing,False,,F000101,passenger
37894.12138435825,37954.12138435825,EVTOL_001,disembarking,False,JUG,F000101,passenger
37954.12138435825,38020.12138435825,EVTOL_001,disembarking,True,JUG,F000101,passenger
38020.12138435825,38336.92003205215,EVTOL_001,idle,True,JUG,,
38336.92003205215,38396.92003205215,EVTOL_001,departure_finalization,False,JUG,F000102,repositioning
38336.92003205215,38396.92003205215,EVTOL_004,departure_finalization,False,LYBE,F000103,repositioning
38396.92003205215,38436.92003205215,EVTOL_001,takeoff,False,,F000102,repositioning
38396.92003205215,38436.92003205215,EVTOL_004,takeoff,False,,F000103,repositioning
38436.92003205215,38511.88652205215,EVTOL_001,cruise,False,,F000102,repositioning
38436.92003205215,38754.72234405215,EVTOL_004,cruise,False,,F000103,repositioning
38511.88652205215,38571.88652205215,EVTOL_001,landing,False,,F000102,repositioning
38571.88652205215,38631.88652205215,EVTOL_001,idle,False,BW,,
38631.88652205215,39236.92003205215,EVTOL_001,idle,True,BW,,
38754.72234405215,38814.72234405215,EVTOL_004,landing,False,,F000103,repositioning
38814.72234405215,38874.72234405215,EVTOL_004,boarding,False,JUG,F000104,passenger
38874.72234405215,39159.72234405215,EVTOL_004,boarding,True,JUG,F000104,passenger
38976.48485751364,39171.48485751364,EVTOL_002,boarding,True,LYBE,F000105,passenger
39158.0190516311,39353.0190516311,EVTOL_003,boarding,True,LYBE,F000106,passenger
39159.72234405215,39219.72234405215,EVTOL_004,departure_finalization,False,JUG,F000104,passenger
39171.48485751364,39231.48485751364,EVTOL_002,departure_finalization,False,LYBE,F000105,passenger
39219.72234405215,39259.72234405215,EVTOL_004,takeoff,False,,F000104,passenger
39231.48485751364,39271.48485751364,EVTOL_002,takeoff,False,,F000105,passenger
39236.92003205215,39581.92003205215,EVTOL_001,boarding,True,BW,F000107,passenger
39259.72234405215,39577.52465605215,EVTOL_004,cruise,False,,F000104,passenger
39271.48485751364,39599.285071513645,EVTOL_002,cruise,False,,F000105,passenger
39353.0190516311,39413.0190516311,EVTOL_003,departure_finalization,False,LYBE,F000106,passenger
39413.0190516311,39453.0190516311,EVTOL_003,takeoff,False,,F000106,passenger
39453.0190516311,39553.7814496311,EVTOL_003,cruise,False,,F000106,passenger
39553.7814496311,39613.7814496311,EVTOL_003,landing,False,,F000106,passenger
39577.52465605215,39637.52465605215,EVTOL_004,landing,False,,F000104,passenger
39581.92003205215,39641.92003205215,EVTOL_001,departure_finalization,False,BW,F000107,passenger
39599.285071513645,39659.285071513645,EVTOL_002,landing,False,,F000105,passenger
39613.7814496311,39673.7814496311,EVTOL_003,disembarking,False,EXPO,F000106,passenger
39637.52465605215,39697.52465605215,EVTOL_004,disembarking,False,LYBE,F000104,passenger
39641.92003205215,39681.92003205215,EVTOL_001,takeoff,False,,F000107,passenger
39659.285071513645,39719.285071513645,EVTOL_002,disembarking,False,DOR,F000105,passenger
39673.7814496311,39739.7814496311,EVTOL_003,disembarking,True,EXPO,F000106,passenger
39681.92003205215,39906.75585405215,EVTOL_001,cruise,False,,F000107,passenger
39697.52465605215,39895.52465605215,EVTOL_004,disembarking,True,LYBE,F000104,passenger
39719.285071513645,39785.285071513645,EVTOL_002,disembarking,True,DOR,F000105,passenger
39739.7814496311,39765.99345605215,EVTOL_003,idle,True,EXPO,,
39765.99345605215,39825.99345605215,EVTOL_003,departure_finalization,False,EXPO,F000108,repositioning
39785.285071513645,39845.285071513645,EVTOL_002,departure_finalization,False,DOR,F000109,repositioning
39825.99345605215,39865.99345605215,EVTOL_003,takeoff,False,,F000108,repositioning
39845.285071513645,39885.285071513645,EVTOL_002,takeoff,False,,F000109,repositioning
39865.99345605215,39966.75585405215,EVTOL_003,cruise,False,,F000108,repositioning
39885.285071513645,39970.249463513646,EVTOL_002,cruise,False,,F000109,repositioning
39895.52465605215,40165.52465605215,EVTOL_004,boarding,True,LYBE,F000110,passenger
39906.75585405215,39966.75585405215,EVTOL_001,landing,False,,F000107,passenger
39966.75585405215,40026.75585405215,EVTOL_001,disembarking,False,LYBE,F000107,passenger
39966.75585405215,40026.75585405215,EVTOL_003,landing,False,,F000108,repositioning
39970.249463513646,40030.249463513646,EVTOL_002,landing,False,,F000109,repositioning
40026.75585405215,40224.75585405215,EVTOL_001,disembarking,True,LYBE,F000107,passenger
40026.75585405215,40086.75585405215,EVTOL_003,boarding,False,LYBE,F000111,passenger
40030.249463513646,40090.249463513646,EVTOL_002,idle,False,BW,,
40086.75585405215,40296.75585405215,EVTOL_003,boarding,True,LYBE,F000111,passenger
40090.249463513646,40622.290228247635,EVTOL_002,idle,True,BW,,
40165.52465605215,40225.52465605215,EVTOL_004,departure_finalization,False,LYBE,F000110,passenger
40224.75585405215,40494.75585405215,EVTOL_001,boarding,True,LYBE,F000112,passenger
40225.52465605215,40265.52465605215,EVTOL_004,takeoff,False,,F000110,passenger
40265.52465605215,40601.97284405215,EVTOL_004,cruise,False,,F000110,passenger
40296.75585405215,40356.75585405215,EVTOL_003,departure_finalization,False,LYBE,F000111,passenger
40356.75585405215,40396.75585405215,EVTOL_003,takeoff,False,,F000111,passenger
40396.75585405215,40621.59167605215,EVTOL_003,cruise,False,,F000111,passenger
40494.75585405215,40554.75585405215,EVTOL_001,departure_finalization,False,LYBE,F000112,passenger
40554.75585405215,40594.75585405215,EVTOL_001,takeoff,False,,F000112,passenger
40594.75585405215,40912.55816605215,EVTOL_001,cruise,False,,F000112,passenger
40601.97284405215,40661.97284405215,EVTOL_004,landing,False,,F000110,passenger
40621.59167605215,40681.59167605215,EVTOL_003,landing,False,,F000111,passenger
40622.290228247635,40892.290228247635,EVTOL_002,boarding,True,BW,F000113,passenger
40661.97284405215,40721.97284405215,EVTOL_004,disembarking,False,LYBV,F000110,passenger
40681.59167605215,40741.59167605215,EVTOL_003,disembarking,False,BW,F000111,passenger
40721.97284405215,40853.97284405215,EVTOL_004,disembarking,True,LYBV,F000110,passenger
40741.59167605215,40873.59167605215,EVTOL_003,disembarking,True,BW,F000111,passenger
40853.97284405215,40881.83153202309,EVTOL_004,idle,True,LYBV,,
40873.59167605215,41053.44389802309,EVTOL_003,idle,True,BW,,
40881.83153202309,40941.83153202309,EVTOL_004,departure_finalization,False,LYBV,F000114,repositioning
40892.290228247635,40952.290228247635,EVTOL_002,departure_finalization,False,BW,F000113,passenger
40912.55816605215,40972.55816605215,EVTOL_001,landing,False,,F000112,passenger
40941.83153202309,40981.83153202309,EVTOL_004,takeoff,False,,F000114,repositioning
40952.290228247635,40992.290228247635,EVTOL_002,takeoff,False,,F000113,passenger
40972.55816605215,41032.55816605215,EVTOL_001,disembarking,False,JUG,F000112,passenger
40981.83153202309,41318.27972002309,EVTOL_004,cruise,False,,F000114,repositioning
40992.290228247635,41217.126050247636,EVTOL_002,cruise,False,,F000113,passenger
41032.55816605215,41164.55816605215,EVTOL_001,disembarking,True,JUG,F000112,passenger
41053.44389802309,41113.44389802309,EVTOL_003,departure_finalization,False,BW,F000115,repositioning
41113.44389802309,41153.44389802309,EVTOL_003,takeoff,False,,F000115,repositioning
41153.44389802309,41378.27972002309,EVTOL_003,cruise,False,,F000115,repositioning
41164.55816605215,41224.55816605215,EVTOL_001,departure_finalization,False,JUG,F000116,repositioning
41217.126050247636,41277.126050247636,EVTOL_002,landing,False,,F000113,passenger
41224.55816605215,41264.55816605215,EVTOL_001,takeoff,False,,F000116,repositioning
41264.55816605215,41582.36047805215,EVTOL_001,cruise,False,,F000116,repositioning
41277.126050247636,41337.126050247636,EVTOL_002,disembarking,False,LYBE,F000113,passenger
41318.27972002309,41378.27972002309,EVTOL_004,landing,False,,F000114,repositioning
41337.126050247636,41469.126050247636,EVTOL_002,disembarking,True,LYBE,F000113,passenger
41378.27972002309,41438.27972002309,EVTOL_003,landing,False,,F000115,repositioning
41378.27972002309,41438.27972002309,EVTOL_004,boarding,False,LYBE,F000117,passenger
41438.27972002309,41498.27972002309,EVTOL_003,boarding,False,LYBE,F000118,passenger
41438.27972002309,41648.27972002309,EVTOL_004,boarding,True,LYBE,F000117,passenger
41469.126050247636,41638.526887961714,EVTOL_002,idle,True,LYBE,,
41498.27972002309,41708.27972002309,EVTOL_003,boarding,True,LYBE,F000118,passenger
41582.36047805215,41642.36047805215,EVTOL_001,landing,False,,F000116,repositioning
41638.526887961714,42058.526887961714,EVTOL_002,boarding,True,LYBE,F000119,passenger
41642.36047805215,41702.36047805215,EVTOL_001,idle,False,LYBE,,
41648.27972002309,41941.84268796791,EVTOL_004,waiting_for_departure,True,LYBE,F000117,passenger
41702.36047805215,42041.85296639672,EVTOL_001,idle,True,LYBE,,
41708.27972002309,41819.95317393082,EVTOL_003,waiting_for_departure,True,LYBE,F000118,passenger
41819.95317393082,41879.95317393082,EVTOL_003,departure_finalization,False,LYBE,F000118,passenger
41879.95317393082,41919.95317393082,EVTOL_003,takeoff,False,,F000118,passenger
41919.95317393082,42247.753387930825,EVTOL_003,cruise,False,,F000118,passenger
41941.84268796791,42001.84268796791,EVTOL_004,departure_finalization,False,LYBE,F000117,passenger
42001.84268796791,42041.84268796791,EVTOL_004,takeoff,False,,F000117,passenger
42041.84268796791,42378.29087596791,EVTOL_004,cruise,False,,F000117,passenger
42041.85296639672,42236.85296639672,EVTOL_001,boarding,True,LYBE,F000120,passenger
42058.526887961714,42118.526887961714,EVTOL_002,departure_finalization,False,LYBE,F000119,passenger
42118.526887961714,42158.526887961714,EVTOL_002,takeoff,False,,F000119,passenger
42158.526887961714,42383.362709961715,EVTOL_002,cruise,False,,F000119,passenger
42236.85296639672,42296.85296639672,EVTOL_001,departure_finalization,False,LYBE,F000120,passenger
42247.753387930825,42307.753387930825,EVTOL_003,landing,False,,F000118,passenger
42296.85296639672,42336.85296639672,EVTOL_001,takeoff,False,,F000120,passenger
42307.753387930825,42367.753387930825,EVTOL_003,disembarking,False,DOR,F000118,passenger
42336.85296639672,42437.61536439672,EVTOL_001,cruise,False,,F000120,passenger
42367.753387930825,42499.753387930825,EVTOL_003,disembarking,True,DOR,F000118,passenger
42378.29087596791,42438.29087596791,EVTOL_004,landing,False,,F000117,passenger
42383.362709961715,42443.362709961715,EVTOL_002,landing,False,,F000119,passenger
42437.61536439672,42497.61536439672,EVTOL_001,landing,False,,F000120,passenger
42438.29087596791,42498.29087596791,EVTOL_004,disembarking,False,LYBV,F000117,passenger
42443.362709961715,42503.362709961715,EVTOL_002,disembarking,False,BW,F000119,passenger
42497.61536439672,42557.61536439672,EVTOL_001,disembarking,False,EXPO,F000120,passenger
42498.29087596791,42630.29087596791,EVTOL_004,disembarking,True,LYBV,F000117,passenger
42499.753387930825,42694.753387930825,EVTOL_003,boarding,True,DOR,F000121,passenger
42503.362709961715,42767.362709961715,EVTOL_002,disembarking,True,BW,F000119,passenger
42557.61536439672,42623.61536439672,EVTOL_001,disembarking,True,EXPO,F000120,passenger
42623.61536439672,42683.61536439672,EVTOL_001,departure_finalization,False,EXPO,F000122,repositioning
42630.29087596791,42834.388271489464,EVTOL_004,idle,True,LYBV,,
42683.61536439672,42723.61536439672,EVTOL_001,takeoff,False,,F000122,repositioning
42694.753387930825,42864.39244722712,EVTOL_003,waiting_for_departure,True,DOR,F000121,passenger
42723.61536439672,42824.37776239672,EVTOL_001,cruise,False,,F000122,repositioning
42767.362709961715,42827.362709961715,EVTOL_002,departure_finalization,False,BW,F000123,repositioning
42824.37776239672,42884.37776239672,EVTOL_001,landing,False,,F000122,repositioning
42827.362709961715,42867.362709961715,EVTOL_002,takeoff,False,,F000123,repositioning
42834.388271489464,42894.388271489464,EVTOL_004,departure_finalization,False,LYBV,F000124,repositioning
42864.39244722712,42924.39244722712,EVTOL_003,departure_finalization,False,DOR,F000121,passenger
42867.362709961715,43092.198531961716,EVTOL_002,cruise,False,,F000123,repositioning
42884.37776239672,42944.37776239672,EVTOL_001,boarding,False,LYBE,F000125,passenger
42894.388271489464,42934.388271489464,EVTOL_004,takeoff,False,,F000124,repositioning
42924.39244722712,42964.39244722712,EVTOL_003,takeoff,False,,F000121,passenger
42934.388271489464,43028.000637489466,EVTOL_004,cruise,False,,F000124,repositioning
42944.37776239672,43154.37776239672,EVTOL_001,boarding,True,LYBE,F000125,passenger
42964.39244722712,43292.19266122712,EVTOL_003,cruise,False,,F000121,passenger
43028.000637489466,43088.000637489466,EVTOL_004,landing,False,,F000124,repositioning
43088.000637489466,43148.000637489466,EVTOL_004,cleaning,False,BW,F000124,repositioning
43092.198531961716,43152.198531961716,EVTOL_002,landing,False,,F000123,repositioning
43148.000637489466,43688.000637489466,EVTOL_004,cleaning,True,BW,F000124,repositioning
43152.198531961716,43212.198531961716,EVTOL_002,idle,False,LYBE,,
43154.37776239672,43447.020306026694,EVTOL_001,waiting_for_departure,True,LYBE,F000125,passenger
43212.198531961716,43390.57616076573,EVTOL_002,idle,True,LYBE,,
43292.19266122712,43352.19266122712,EVTOL_003,landing,False,,F000121,passenger
43352.19266122712,43412.19266122712,EVTOL_003,disembarking,False,LYBE,F000121,passenger
43390.57616076573,43660.57616076573,EVTOL_002,boarding,True,LYBE,F000126,passenger
43412.19266122712,43478.19266122712,EVTOL_003,disembarking,True,LYBE,F000121,passenger
43447.020306026694,43507.020306026694,EVTOL_001,departure_finalization,False,LYBE,F000125,passenger
43478.19266122712,44078.19266122712,EVTOL_003,cleaning,True,LYBE,F000121,passenger
43507.020306026694,43547.020306026694,EVTOL_001,takeoff,False,,F000125,passenger
43547.020306026694,43883.468494026696,EVTOL_001,cruise,False,,F000125,passenger
43660.57616076573,43720.57616076573,EVTOL_002,departure_finalization,False,LYBE,F000126,passenger
43688.000637489466,43734.388271489464,EVTOL_004,idle,True,BW,,
43720.57616076573,43760.57616076573,EVTOL_002,takeoff,False,,F000126,passenger
43734.388271489464,43929.388271489464,EVTOL_004,boarding,True,BW,F000127,passenger
43760.57616076573,44088.376374765736,EVTOL_002,cruise,False,,F000126,passenger
43883.468494026696,43943.468494026696,EVTOL_001,landing,False,,F000125,passenger
43929.388271489464,43989.388271489464,EVTOL_004,departure_finalization,False,BW,F000127,passenger
43943.468494026696,44003.468494026696,EVTOL_001,disembarking,False,LYBV,F000125,passenger
43989.388271489464,44029.388271489464,EVTOL_004,takeoff,False,,F000127,passenger
44003.468494026696,44135.468494026696,EVTOL_001,disembarking,True,LYBV,F000125,passenger
44029.388271489464,44254.224093489465,EVTOL_004,cruise,False,,F000127,passenger
44078.19266122712,44498.19266122712,EVTOL_003,boarding,True,LYBE,F000128,passenger
44088.376374765736,44148.376374765736,EVTOL_002,landing,False,,F000126,passenger
44135.468494026696,44735.468494026696,EVTOL_001,cleaning,True,LYBV,F000125,passenger
44148.376374765736,44208.376374765736,EVTOL_002,disembarking,False,DOR,F000126,passenger
44208.376374765736,44340.376374765736,EVTOL_002,disembarking,True,DOR,F000126,passenger
44254.224093489465,44314.224093489465,EVTOL_004,landing,False,,F000127,passenger
44314.224093489465,44374.224093489465,EVTOL_004,disembarking,False,LYBE,F000127,passenger
44340.376374765736,44465.328900501176,EVTOL_002,idle,True,DOR,,
44374.224093489465,44440.224093489465,EVTOL_004,disembarking,True,LYBE,F000127,passenger
44440.224093489465,44635.224093489465,EVTOL_004,boarding,True,LYBE,F000129,passenger
44465.328900501176,44525.328900501176,EVTOL_002,departure_finalization,False,DOR,F000130,repositioning
44498.19266122712,44558.19266122712,EVTOL_003,departure_finalization,False,LYBE,F000128,passenger
44525.328900501176,44565.328900501176,EVTOL_002,takeoff,False,,F000130,repositioning
44558.19266122712,44598.19266122712,EVTOL_003,takeoff,False,,F000128,passenger
44565.328900501176,44893.12911450118,EVTOL_002,cruise,False,,F000130,repositioning
44598.19266122712,44823.02848322712,EVTOL_003,cruise,False,,F000128,passenger
44635.224093489465,44695.224093489465,EVTOL_004,departure_finalization,False,LYBE,F000129,passenger
44695.224093489465,44735.224093489465,EVTOL_004,takeoff,False,,F000129,passenger
44735.224093489465,45053.026405489465,EVTOL_004,cruise,False,,F000129,passenger
44735.468494026696,44795.468494026696,EVTOL_001,departure_finalization,False,LYBV,F000131,repositioning
44795.468494026696,44835.468494026696,EVTOL_001,takeoff,False,,F000131,repositioning
44823.02848322712,44883.02848322712,EVTOL_003,landing,False,,F000128,passenger
44835.468494026696,45171.9166820267,EVTOL_001,cruise,False,,F000131,repositioning
44883.02848322712,44943.02848322712,EVTOL_003,disembarking,False,BW,F000128,passenger
44893.12911450118,44953.12911450118,EVTOL_002,landing,False,,F000130,repositioning
44943.02848322712,45207.02848322712,EVTOL_003,disembarking,True,BW,F000128,passenger
44953.12911450118,45013.12911450118,EVTOL_002,boarding,False,LYBE,F000132,passenger
45013.12911450118,45223.12911450118,EVTOL_002,boarding,True,LYBE,F000132,passenger
45053.026405489465,45113.026405489465,EVTOL_004,landing,False,,F000129,passenger
45113.026405489465,45173.026405489465,EVTOL_004,disembarking,False,JUG,F000129,passenger
45171.9166820267,45231.9166820267,EVTOL_001,landing,False,,F000131,repositioning
45173.026405489465,45239.026405489465,EVTOL_004,disembarking,True,JUG,F000129,passenger
45207.02848322712,45332.544895412655,EVTOL_003,idle,True,BW,,
45223.12911450118,45517.380717412656,EVTOL_002,waiting_for_departure,True,LYBE,F000132,passenger
45231.9166820267,45291.9166820267,EVTOL_001,boarding,False,LYBE,F000133,passenger
45239.026405489465,45327.65682884097,EVTOL_004,idle,True,JUG,,
45291.9166820267,45426.9166820267,EVTOL_001,boarding,True,LYBE,F000133,passenger
45327.65682884097,45387.65682884097,EVTOL_004,departure_finalization,False,JUG,F000134,repositioning
45332.544895412655,45392.544895412655,EVTOL_003,departure_finalization,False,BW,F000135,repositioning
45387.65682884097,45427.65682884097,EVTOL_004,takeoff,False,,F000134,repositioning
45392.544895412655,45432.544895412655,EVTOL_003,takeoff,False,,F000135,repositioning
45426.9166820267,45557.380717412656,EVTOL_001,waiting_for_departure,True,LYBE,F000133,passenger
45427.65682884097,45478.13381484097,EVTOL_004,cruise,False,,F000134,repositioning
45432.544895412655,45657.380717412656,EVTOL_003,cruise,False,,F000135,repositioning
45478.13381484097,45538.13381484097,EVTOL_004,landing,False,,F000134,repositioning
45517.380717412656,45577.380717412656,EVTOL_002,departure_finalization,False,LYBE,F000132,passenger
45538.13381484097,45598.13381484097,EVTOL_004,idle,False,DOR,,
45557.380717412656,45617.380717412656,EVTOL_001,departure_finalization,False,LYBE,F000133,passenger
45577.380717412656,45617.380717412656,EVTOL_002,takeoff,False,,F000132,passenger
45598.13381484097,45780.681598155716,EVTOL_004,idle,True,DOR,,
45617.380717412656,45657.380717412656,EVTOL_001,takeoff,False,,F000133,passenger
45617.380717412656,45953.82890541266,EVTOL_002,cruise,False,,F000132,passenger
45657.380717412656,45882.21653941266,EVTOL_001,cruise,False,,F000133,passenger
45657.380717412656,45717.380717412656,EVTOL_003,landing,False,,F000135,repositioning
45717.380717412656,45777.380717412656,EVTOL_003,idle,False,LYBE,,
45777.380717412656,46090.06674125814,EVTOL_003,idle,True,LYBE,,
45780.681598155716,45975.681598155716,EVTOL_004,boarding,True,DOR,F000136,passenger
45882.21653941266,45942.21653941266,EVTOL_001,landing,False,,F000133,passenger
45942.21653941266,46002.21653941266,EVTOL_001,disembarking,False,BW,F000133,passenger
45953.82890541266,46013.82890541266,EVTOL_002,landing,False,,F000132,passenger
45975.681598155716,46116.8560200706,EVTOL_004,waiting_for_departure,True,DOR,F000136,passenger
46002.21653941266,46068.21653941266,EVTOL_001,disembarking,True,BW,F000133,passenger
46013.82890541266,46073.82890541266,EVTOL_002,disembarking,False,LYBV,F000132,passenger
46068.21653941266,46452.398941044055,EVTOL_001,idle,True,BW,,
46073.82890541266,46205.82890541266,EVTOL_002,disembarking,True,LYBV,F000132,passenger
46090.06674125814,46285.06674125814,EVTOL_003,boarding,True,LYBE,F000137,passenger
46116.8560200706,46176.8560200706,EVTOL_004,departure_finalization,False,DOR,F000136,passenger
46176.8560200706,46216.8560200706,EVTOL_004,takeoff,False,,F000136,passenger
46205.82890541266,46452.398941044055,EVTOL_002,idle,True,LYBV,,
46216.8560200706,46544.6562340706,EVTOL_004,cruise,False,,F000136,passenger
46285.06674125814,46345.06674125814,EVTOL_003,departure_finalization,False,LYBE,F000137,passenger
46345.06674125814,46385.06674125814,EVTOL_003,takeoff,False,,F000137,passenger
46385.06674125814,46721.51492925814,EVTOL_003,cruise,False,,F000137,passenger
46452.398941044055,46512.398941044055,EVTOL_001,departure_finalization,False,BW,F000138,repositioning
46452.398941044055,46512.398941044055,EVTOL_002,departure_finalization,False,LYBV,F000139,repositioning
46512.398941044055,46552.398941044055,EVTOL_001,takeoff,False,,F000138,repositioning
46512.398941044055,46552.398941044055,EVTOL_002,takeoff,False,,F000139,repositioning
46544.6562340706,46604.6562340706,EVTOL_004,landing,False,,F000136,passenger
46552.398941044055,46777.234763044056,EVTOL_001,cruise,False,,F000138,repositioning
46552.398941044055,46646.01130704406,EVTOL_002,cruise,False,,F000139,repositioning
46604.6562340706,46664.6562340706,EVTOL_004,disembarking,False,LYBE,F000136,passenger
46646.01130704406,46706.01130704406,EVTOL_002,landing,False,,F000139,repositioning
46664.6562340706,46730.6562340706,EVTOL_004,disembarking,True,LYBE,F000136,passenger
46706.01130704406,46766.01130704406,EVTOL_002,boarding,False,BW,F000140,passenger
46721.51492925814,46781.51492925814,EVTOL_003,landing,False,,F000137,passenger
46730.6562340706,46925.6562340706,EVTOL_004,boarding,True,LYBE,F000141,passenger
46766.01130704406,46976.01130704406,EVTOL_002,boarding,True,BW,F000140,passenger
46777.234763044056,46837.234763044056,EVTOL_001,landing,False,,F000138,repositioning
46781.51492925814,46841.51492925814,EVTOL_003,disembarking,False,LYBV,F000137,passenger
46837.234763044056,46897.234763044056,EVTOL_001,idle,False,LYBE,,
46841.51492925814,46907.51492925814,EVTOL_003,disembarking,True,LYBV,F000137,passenger
46897.234763044056,47352.398941044055,EVTOL_001,idle,True,LYBE,,
46907.51492925814,47102.51492925814,EVTOL_003,boarding,True,LYBV,F000142,passenger
46925.6562340706,47071.106112966896,EVTOL_004,waiting_for_departure,True,LYBE,F000141,passenger
46976.01130704406,47103.358658638586,EVTOL_002,waiting_for_departure,True,BW,F000140,passenger
47071.106112966896,47131.106112966896,EVTOL_004,departure_finalization,False,LYBE,F000141,passenger
47102.51492925814,47162.51492925814,EVTOL_003,departure_finalization,False,LYBV,F000142,passenger
47103.358658638586,47163.358658638586,EVTOL_002,departure_finalization,False,BW,F000140,passenger
47131.106112966896,47171.106112966896,EVTOL_004,takeoff,False,,F000141,passenger
47162.51492925814,47202.51492925814,EVTOL_003,takeoff,False,,F000142,passenger
47163.358658638586,47203.358658638586,EVTOL_002,takeoff,False,,F000140,passenger
