flight_id,aircraft_id,operation,origin,destination,passenger_count,passenger_ids,takeoff_start_s,landing_end_s,duration_min,distance_km,departure_energy_kwh,landing_energy_kwh,planned_energy_kwh,departure_soc,landing_soc,boarding_end_s,energy_ready_s,required_departure_energy_kwh,energy_context
F000195,EVTOL_004,repositioning,BW,LYBE,0,,62920.807669415044,63245.643491415045,5.4139303666666665,13.490879,69.46355146610263,38.364884318880414,31.098667147222223,0.4891799399021312,0.27017524168225643,,62860.807669415044,64.20853386194445,battery_at_origin
F000196,EVTOL_001,passenger,LYBE,JUG,1,SYN2-176-A:P0002,63245.643491415045,63663.445803415045,6.963371866666667,18.655684,94.68671701366156,58.03588449143935,36.650832522222224,0.6668078662933913,0.4087034119115447,63104.42043246459,62909.42043246459,70.31591577444445,battery_after_repositioning
F000197,EVTOL_002,repositioning,DOR,LYBE,0,,63156.11943904931,63583.91965304931,7.130003566666668,19.211123,70.97272239194469,33.724792944722466,37.247929447222226,0.49980790416862453,0.2374985418642427,,63096.11943904931,70.97272239194444,battery_at_origin
F000198,EVTOL_004,passenger,LYBE,EXPO,1,SYN2-176-A:P0001,63601.546356522565,63802.308754522564,3.3460399666666665,6.597911,56.05759920194445,32.368872654722225,23.688726547222224,0.39477182536580596,0.2279498074276213,63440.643491415045,63541.546356522565,56.05759920194445,battery_after_repositioning
F000199,EVTOL_003,repositioning,JUG,LYBE,0,,63456.82939581135,63874.63170781135,6.963371866666667,18.655684,73.91434254521187,37.26351002298965,36.650832522222224,0.5205235390507877,0.2624190846689412,,63396.82939581135,70.31591577444445,battery_at_origin
F000200,EVTOL_002,passenger,LYBE,LYBV,1,SYN2-104-A:P0001,64208.17125596079,64644.61944396079,7.274136466666667,19.691566,71.54084623944449,33.776440567222274,37.764405672222225,0.5038087763341161,0.23786225751564982,63778.91965304931,64148.17125596079,71.54084623944445,battery_after_repositioning
F000201,EVTOL_001,repositioning,JUG,BW,0,,63900.597772732996,64075.564262732994,2.916108166666667,5.164805,66.82228219028565,44.67414459306343,22.148137597222224,0.4705794520442651,0.314606652063827,,63840.597772732996,54.36295135694445,battery_at_origin
F000202,EVTOL_003,passenger,LYBE,JUG,1,SYN2-108-A:P0001,64551.82939581135,64969.63170781135,6.963371866666667,18.655684,78.46373842889321,41.81290590667099,36.650832522222224,0.5525615382316423,0.2944570838497957,64491.82939581135,64375.33045116408,70.31591577444445,battery_after_repositioning
F000203,EVTOL_004,repositioning,EXPO,LYBE,0,,64588.308754522564,64789.07115252256,3.3460399666666665,6.597911,81.17745547783258,57.488728930610364,23.688726547222224,0.5716722216748773,0.4048502037366927,,64528.308754522564,56.05759920194445,battery_at_origin
F000204,EVTOL_001,passenger,BW,LYBE,3,SYN2-376-D:P0001|SYN2-334-D:P0001|SYN2-376-D:P0002,65145.597772732996,65470.433594733,5.4139303666666665,13.490879,101.14302063417324,70.04435348695102,31.098667147222223,0.7122747931984031,0.49327009497852836,65085.597772732996,64740.597772732996,64.20853386194445,battery_after_repositioning
F000205,EVTOL_004,passenger,LYBE,DOR,1,SYN2-109-A:P0001,65088.85773200702,65516.65794600702,7.130003566666668,19.211123,70.97272239194447,33.72479294472225,37.247929447222226,0.49980790416862303,0.2374985418642412,64995.42907591023,65028.85773200702,70.97272239194444,battery_after_repositioning
F000206,EVTOL_002,repositioning,LYBV,JUG,0,,65137.44055487143,65424.01941087143,4.776314266666666,11.365492,61.73802388551984,32.92414776329762,28.81387612222222,0.4347748160952101,0.23186019551618042,,65077.44055487143,61.69526373444444,battery_at_origin
F000207,EVTOL_003,repositioning,JUG,BW,0,,65256.96564714833,65431.93213714833,2.916108166666667,5.164805,54.36295135694468,32.21481375972246,22.148137597222224,0.3828376856122865,0.2268648856318483,,65196.96564714833,54.36295135694445,battery_at_origin
F000208,EVTOL_003,passenger,BW,LYBE,2,SYN2-334-D:P0002|SYN2-330-D:P0001,66216.25333283003,66541.08915483003,5.4139303666666665,13.490879,80.95138177683438,49.852714629612166,31.098667147222223,0.5700801533579886,0.35107545513811383,66156.25333283003,65918.51507184462,64.20853386194445,battery_after_repositioning
F000209,EVTOL_002,passenger,JUG,LYBE,1,SYN2-333-D:P0001,66232.44055487143,66650.24286687143,6.963371866666667,18.655684,82.94088433828388,46.29005181606166,36.650832522222224,0.5840907347766471,0.32598628039480043,66172.44055487143,65982.57631768672,70.31591577444445,battery_after_repositioning
F000210,EVTOL_004,repositioning,DOR,EXPO,0,,66128.20596440331,66550.19399640331,7.033133866666666,18.888224,70.59089432444428,33.69008130222206,36.90081302222222,0.4971189741158048,0.23725409367762015,,66068.20596440331,70.59089432444445,battery_at_origin
F000211,EVTOL_001,passenger,LYBE,LYBV,1,SYN2-112-A:P0001,66926.8891485285,67363.3373365285,7.274136466666667,19.691566,115.61342586905096,77.84902019682873,37.764405672222225,0.8141790554158518,0.5482325365973855,66866.8891485285,66671.8891485285,71.54084623944445,battery_at_origin
F000212,EVTOL_004,passenger,EXPO,LYBE,1,SYN2-377-D:P0003,67105.63750773614,67306.39990573615,3.3460399666666665,6.597911,66.34834465218479,42.659618104962576,23.688726547222224,0.4672418637477802,0.3004198458095956,67045.63750773614,66908.42756839961,56.05759920194445,battery_after_repositioning
F000213,EVTOL_002,repositioning,LYBE,JUG,0,,67090.58771964986,67508.39003164986,6.963371866666667,18.655684,70.31591577444428,33.66508325222206,36.650832522222224,0.49518250545383297,0.23707805107198635,,67030.58771964986,70.31591577444445,battery_at_origin
F000214,EVTOL_002,passenger,JUG,LYBE,2,SYN2-377-D:P0002|SYN2-377-D:P0001,68117.06779861283,68534.87011061283,6.963371866666667,18.655684,70.31591577444453,33.66508325222232,36.650832522222224,0.49518250545383474,0.23707805107198815,67778.39003164986,68057.06779861283,70.31591577444445,battery_after_repositioning
F000215,EVTOL_001,repositioning,LYBV,LYBE,0,,67730.04203947812,68166.49022747812,7.274136466666667,19.691566,91.39067913402042,53.6262734617982,37.764405672222225,0.6435963319297212,0.37764981311125495,,67670.04203947812,71.54084623944445,battery_at_origin
F000216,EVTOL_003,passenger,LYBE,JUG,1,SYN2-113-A:P0002,68259.55546005254,68677.35777205254,6.963371866666667,18.655684,115.51743045264277,78.86659793042055,36.650832522222224,0.8135030313566393,0.5553985769747927,68199.55546005254,68004.55546005254,70.31591577444445,battery_at_origin
F000217,EVTOL_004,passenger,LYBE,BW,1,SYN2-178-A:P0001,68534.87011061283,68859.70593261282,5.4139303666666665,13.490879,104.95104955120448,73.85238240398226,31.098667147222223,0.7390918982479189,0.5200872000280441,68474.63169645432,68279.63169645432,64.20853386194445,battery_at_origin
F000218,EVTOL_001,passenger,LYBE,EXPO,1,SYN2-113-A:P0001,68825.04203947812,69025.80443747813,3.3460399666666665,6.597911,89.61921908968097,65.93049254245875,23.688726547222224,0.6311212611949364,0.46429924325675176,68765.04203947812,68570.04203947812,56.05759920194445,battery_after_repositioning
F000219,EVTOL_003,passenger,JUG,LYBE,1,SYN2-337-D:P0001,70415.67728270302,70833.47959470302,6.963371866666667,18.655684,120.73013730834775,84.07930478612553,36.650832522222224,0.8502122345658292,0.5921077801839826,70355.67728270302,70160.67728270302,70.31591577444445,battery_at_origin
F000220,EVTOL_002,passenger,LYBE,BW,1,SYN2-116-A:P0001,72459.6394808475,72784.4753028475,5.4139303666666665,13.490879,135.60800989479245,104.50934274757023,31.098667147222223,0.9549859851745947,0.73598128695472,72399.6394808475,72204.6394808475,64.20853386194445,battery_at_origin
F000221,EVTOL_003,passenger,LYBE,LYBV,1,SYN2-118-A:P0001,74429.43603007599,74865.88421807598,7.274136466666667,19.691566,138.21142671900898,100.44702104678676,37.764405672222225,0.9733199064718943,0.7073733876534278,74369.43603007599,74174.43603007599,71.54084623944445,battery_at_origin
F000222,EVTOL_002,repositioning,BW,DOR,0,,74914.73146226152,75099.69585426152,3.0827398666666666,5.720244,130.88554642724444,108.14031190502222,22.745234522222226,0.9217292001918622,0.7615514922888889,,74854.73146226152,55.01975797444445,battery_at_origin
F000223,EVTOL_002,passenger,DOR,LYBE,2,SYN2-340-D:P0001|SYN2-341-D:P0001,76084.73146226152,76512.53167626153,7.130003566666668,19.211123,120.69337651790956,83.44544707068734,37.247929447222226,0.8499533557599265,0.5876439934555446,76024.73146226152,75754.73146226152,70.97272239194444,battery_after_repositioning
F000224,EVTOL_002,passenger,LYBE,BW,2,SYN2-180-A:P0001|SYN2-121-A:P0001,77479.57152745148,77804.40734945147,5.4139303666666665,13.490879,111.46322933972615,80.36456219250394,31.098667147222223,0.7849523192938461,0.5659476210739715,77419.57152745148,77149.57152745148,64.20853386194445,battery_at_origin
F000225,EVTOL_001,repositioning,EXPO,LYBE,0,,77249.21813117022,77449.98052917022,3.3460399666666665,6.597911,141.99999999999997,118.31127345277774,23.688726547222224,0.9999999999999998,0.833177982061815,,77189.21813117022,56.05759920194445,battery_at_origin
F000226,EVTOL_004,repositioning,BW,LYBE,0,,77485.55008378945,77810.38590578944,5.4139303666666665,13.490879,142.0,110.90133285277777,31.098667147222223,1.0,0.7809953017801251,,77425.55008378945,64.20853386194445,battery_at_origin
F000227,EVTOL_001,passenger,LYBE,BW,2,SYN2-121-A:P0003|SYN2-122-A:P0001,78419.21813117022,78744.05395317021,5.4139303666666665,13.490879,127.71232291759112,96.61365577036891,31.098667147222223,0.899382555757684,0.6803778575378092,78359.21813117022,78089.21813117022,64.20853386194445,battery_after_repositioning
F000228,EVTOL_004,passenger,LYBE,DOR,1,SYN2-121-A:P0002,78580.55008378945,79008.35029778945,7.130003566666668,19.211123,119.80361864620764,82.55568919898542,37.247929447222226,0.8436874552549833,0.5813780929506015,78520.55008378945,78325.55008378945,70.97272239194444,battery_after_repositioning
F000229,EVTOL_001,repositioning,BW,LYBE,0,,81297.43878912872,81622.27461112871,5.4139303666666665,13.490879,132.4179676115139,101.31930046429167,31.098667147222223,0.932520898672633,0.7135162004527582,,81237.43878912872,64.20853386194445,battery_at_origin
F000230,EVTOL_002,repositioning,BW,LYBE,0,,81399.92441574708,81724.76023774708,5.4139303666666665,13.490879,137.78375491788802,106.6850877706658,31.098667147222223,0.9703081332245636,0.7513034350046888,,81339.92441574708,64.20853386194445,battery_at_origin
F000231,EVTOL_004,repositioning,DOR,LYBE,0,,81427.6608474296,81855.4610614296,7.130003566666668,19.211123,128.59062592181405,91.34269647459183,37.247929447222226,0.9055677881817891,0.6432584258774072,,81367.6608474296,70.97272239194444,battery_at_origin
F000232,EVTOL_001,passenger,LYBE,BW,1,SYN2-182-A:P0001,82392.43878912872,82717.27461112871,5.4139303666666665,13.490879,114.68712262828441,83.5884554810622,31.098667147222223,0.8076557931569325,0.5886510949370577,82332.43878912872,82137.43878912872,64.20853386194445,battery_after_repositioning
F000233,EVTOL_002,passenger,LYBE,DOR,2,SYN2-125-A:P0001|SYN2-127-A:P0001,82569.92441574708,82997.72462974708,7.130003566666668,19.211123,118.21309161054582,80.9651621633236,37.247929447222226,0.8324865606376466,0.5701771983332647,82509.92441574708,82239.92441574708,70.97272239194444,battery_after_repositioning
F000234,EVTOL_004,passenger,LYBE,LYBV,1,SYN2-126-A:P0001,82522.6608474296,82959.10903542959,7.274136466666667,19.691566,108.71340906375042,70.9490033915282,37.764405672222225,0.7655873877728903,0.4996408689544239,82462.6608474296,82267.6608474296,71.54084623944445,battery_after_repositioning
F000235,EVTOL_003,repositioning,LYBV,LYBE,0,,82402.44907025978,82838.89725825978,7.274136466666667,19.691566,142.0,104.23559432777778,37.764405672222225,1.0,0.7340534811815337,,82342.44907025978,71.54084623944445,battery_at_origin
F000236,EVTOL_001,repositioning,BW,LYBE,0,,82903.27461112871,83228.1104331287,5.4139303666666665,13.490879,87.17416648972758,56.07549934250537,31.098667147222223,0.6139025809135745,0.39489788269369974,,82843.27461112871,64.20853386194445,battery_at_origin
F000237,EVTOL_002,repositioning,DOR,LYBE,0,,83249.72462974708,83677.52484374709,7.130003566666668,19.211123,88.26521255713243,51.01728310991021,37.247929447222226,0.6215860039234679,0.35927664161908596,,83189.72462974708,70.97272239194444,battery_at_origin
F000238,EVTOL_001,passenger,LYBE,DOR,3,SYN2-130-A:P0001|SYN2-184-A:P0001|SYN2-134-A:P0001,83677.52484374709,84105.32505774709,7.130003566666668,19.211123,79.92103917578761,42.67310972856539,37.247929447222226,0.5628242195478,0.30051485724341825,83575.3208607202,83486.74007378789,70.97272239194444,battery_after_repositioning
F000239,EVTOL_003,passenger,LYBE,JUG,1,SYN2-132-A:P0001,83497.44907025978,83915.25138225978,6.963371866666667,18.655684,114.51992577854526,77.86909325632304,36.650832522222224,0.8064783505531357,0.5483738961712891,83437.44907025978,83242.44907025978,70.31591577444445,battery_after_repositioning
F000240,EVTOL_002,passenger,LYBE,BW,1,SYN2-135-A:P0001,83982.47458733906,84307.31040933906,5.4139303666666665,13.490879,64.88851387930845,33.78984673208623,31.098667147222223,0.4569613653472426,0.23795666712736782,83922.47458733906,83913.40818710755,64.20853386194445,battery_after_repositioning
F000241,EVTOL_003,repositioning,JUG,LYBE,0,,84199.30049713698,84617.10280913698,6.963371866666667,18.655684,87.39182694065973,50.74099441843751,36.650832522222224,0.6154354009905615,0.35733094660871484,,84139.30049713698,70.31591577444445,battery_at_origin
F000242,EVTOL_002,repositioning,BW,LYBE,0,,84832.89290440384,85157.72872640383,5.4139303666666665,13.490879,64.20853386194474,33.10986671472253,31.098667147222223,0.4521727736756672,0.23316807545579246,,84772.89290440384,64.20853386194445,battery_at_origin
F000243,EVTOL_003,passenger,LYBE,BW,2,SYN2-139-A:P0001|SYN2-142-A:P0002,85369.30049713698,85694.13631913697,5.4139303666666665,13.490879,92.18093131056577,61.08226416334355,31.098667147222223,0.6491614881025758,0.43015678988270106,85309.30049713698,85039.30049713698,64.20853386194445,battery_after_repositioning
F000244,EVTOL_001,repositioning,DOR,LYBE,0,,85170.65327470153,85598.45348870153,7.130003566666668,19.211123,100.12346546736502,62.8755360201428,37.247929447222226,0.705094827234965,0.44278546493058313,,85110.65327470153,70.97272239194444,battery_at_origin
F000245,EVTOL_002,passenger,LYBE,JUG,2,SYN2-137-A:P0001|SYN2-145-A:P0001,85773.80938053345,86191.61169253345,6.963371866666667,18.655684,70.31591577444394,33.66508325222172,36.650832522222224,0.4951825054538305,0.23707805107198393,85483.62056683555,85713.80938053345,70.31591577444445,battery_after_repositioning
F000246,EVTOL_004,repositioning,LYBV,LYBE,0,,85641.8708378132,86078.3190258132,7.274136466666667,19.691566,129.42111262025796,91.65670694803573,37.764405672222225,0.9114162860581546,0.6454697672396883,,85581.8708378132,71.54084623944445,battery_at_origin
F000247,EVTOL_003,repositioning,BW,LYBE,0,,85946.13631913697,86270.97214113697,5.4139303666666665,13.490879,70.98226416334356,39.88359701612134,31.098667147222223,0.49987509974185607,0.2808704015219813,,85886.13631913697,64.20853386194445,battery_at_origin
F000248,EVTOL_001,passenger,LYBE,LYBV,2,SYN2-142-A:P0001|SYN2-188-A:P0002,86528.45348870153,86964.90167670153,7.274136466666667,19.691566,104.17444411018074,66.41003843795853,37.764405672222225,0.7336228458463433,0.467676327027877,86468.45348870153,86198.45348870153,71.54084623944445,battery_after_repositioning
F000249,EVTOL_003,passenger,LYBE,JUG,2,SYN2-147-A:P0001|SYN2-188-A:P0003,86796.73639124795,87214.53870324795,6.963371866666667,18.655684,70.31591577444487,33.66508325222266,36.650832522222224,0.49518250545383713,0.23707805107199054,86579.0433316314,86736.73639124795,70.31591577444445,battery_after_repositioning
F000250,EVTOL_004,passenger,LYBE,BW,2,SYN2-188-A:P0001|SYN2-148-A:P0001,87128.45348870153,87453.28931070153,5.4139303666666665,13.490879,115.03591808454235,83.93725093732013,31.098667147222223,0.810112099186918,0.5911074009670432,87068.45348870153,86798.45348870153,64.20853386194445,battery_after_repositioning
F000251,EVTOL_002,repositioning,JUG,LYBE,0,,87058.12324706969,87475.92555906968,6.963371866666667,18.655684,86.68862991800088,50.03779739577867,36.650832522222224,0.6104833092816964,0.35237885489984977,,86998.12324706969,70.31591577444445,battery_at_origin
F000252,EVTOL_001,repositioning,LYBV,LYBE,0,,87216.90167670153,87653.34986470152,7.274136466666667,19.691566,76.04928178811963,38.28487611589741,37.764405672222225,0.5355583224515467,0.26961180363308035,,87156.90167670153,71.54084623944445,battery_at_origin
F000253,EVTOL_004,repositioning,BW,LYBE,0,,87705.28931070153,88030.12513270152,5.4139303666666665,13.490879,90.72458601128974,59.62591886406753,31.098667147222223,0.6389055352907729,0.4199008370708981,,87645.28931070153,64.20853386194445,battery_at_origin
F000254,EVTOL_001,passenger,LYBE,LYBV,2,SYN2-152-A:P0002|SYN2-152-A:P0003,88216.800358664,88653.24854666399,7.274136466666667,19.691566,71.54084623944422,33.776440567222004,37.764405672222225,0.5038087763341142,0.2378622575156479,87923.34986470152,88156.800358664,71.54084623944445,battery_after_repositioning
F000255,EVTOL_002,passenger,LYBE,JUG,1,SYN2-151-A:P0001,88330.92555906968,88748.72787106968,6.963371866666667,18.655684,96.08192246617025,59.43108994394804,36.650832522222224,0.6766332568040159,0.4185288024221693,88270.92555906968,88075.92555906968,70.31591577444445,battery_after_repositioning
F000256,EVTOL_004,passenger,LYBE,BW,1,SYN2-152-A:P0001,88658.26945012911,88983.1052721291,5.4139303666666665,13.490879,91.93063233287052,60.8319651856483,31.098667147222223,0.647398819245567,0.42839412102569224,88598.26945012911,88403.26945012911,64.20853386194445,battery_after_repositioning
