scenario,fleet_size,request_hour_local,origin,destination,metric,n,mean,std,ci_low,ci_high,confidence
low,4,2026-07-31T18:00:00+02:00,EXPO,LYBE,journey_duration_min_p95,1,34.291530868522145,,,,0.95
low,4,2026-07-31T18:00:00+02:00,EXPO,LYBE,on_time_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T18:00:00+02:00,EXPO,LYBE,wait_to_boarding_min_max,1,15.0,,,,0.95
low,4,2026-07-31T18:00:00+02:00,EXPO,LYBE,wait_to_boarding_min_mean,1,15.0,,,,0.95
low,4,2026-07-31T18:00:00+02:00,EXPO,LYBE,wait_to_boarding_min_p95,1,15.0,,,,0.95
low,4,2026-07-31T18:00:00+02:00,JUG,LYBE,boarded_passengers,2,2.0,1.4142135623730951,-10.706204736174659,14.706204736174659,0.95
low,4,2026-07-31T18:00:00+02:00,JUG,LYBE,completed_journeys,2,2.0,1.4142135623730951,-10.706204736174659,14.706204736174659,0.95
low,4,2026-07-31T18:00:00+02:00,JUG,LYBE,extra_after_boarding_min_max,2,2.322314724691387,3.2842489797572996,-27.185491629070455,31.83012107845323,0.95
low,4,2026-07-31T18:00:00+02:00,JUG,LYBE,extra_after_boarding_min_mean,2,1.5482098164609246,2.1894993198382,-18.123661086046972,21.220080718968823,0.95
low,4,2026-07-31T18:00:00+02:00,JUG,LYBE,extra_after_boarding_min_p95,2,2.322314724691387,3.2842489797572996,-27.185491629070455,31.83012107845323,0.95
low,4,2026-07-31T18:00:00+02:00,JUG,LYBE,fraction_boarding_within_wait_limit,2,0.6666666666666666,0.4714045207910317,-3.568734912058219,4.902068245391552,0.95
low,4,2026-07-31T18:00:00+02:00,JUG,LYBE,generated_passengers,2,2.0,1.4142135623730951,-10.706204736174659,14.706204736174659,0.95
low,4,2026-07-31T18:00:00+02:00,JUG,LYBE,journey_duration_min_max,2,45.92948996141919,11.164623972648688,-54.380676602697406,146.2396565255358,0.95
low,4,2026-07-31T18:00:00+02:00,JUG,LYBE,journey_duration_min_mean,2,42.72679246161234,6.635325732243438,-16.88924396192374,102.34282888514842,0.95
low,4,2026-07-31T18:00:00+02:00,JUG,LYBE,journey_duration_min_p95,2,45.714837511568774,10.861059566873625,-51.86791107762704,143.2975861007646,0.95
low,4,2026-07-31T18:00:00+02:00,JUG,LYBE,on_time_passengers,2,1.0,0.0,1.0,1.0,0.95
low,4,2026-07-31T18:00:00+02:00,JUG,LYBE,wait_to_boarding_min_max,2,19.049340782048482,5.726632652643438,-32.402412241201134,70.5010938052981,0.95
low,4,2026-07-31T18:00:00+02:00,JUG,LYBE,wait_to_boarding_min_mean,2,17.064910738052358,2.9202247708434825,-9.172267861566425,43.30208933767114,0.95
low,4,2026-07-31T18:00:00+02:00,JUG,LYBE,wait_to_boarding_min_p95,2,18.858945847054493,5.457373553367795,-30.17361015143082,67.8915018455398,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,BW,boarded_passengers,2,1.0,0.0,1.0,1.0,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,BW,completed_journeys,2,1.0,0.0,1.0,1.0,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,BW,extra_after_boarding_min_max,2,0.3932004208252086,0.5504498922547977,-4.552395643363549,5.338796485013966,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,BW,extra_after_boarding_min_mean,2,0.3932004208252086,0.5504498922547977,-4.552395643363549,5.338796485013966,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,BW,extra_after_boarding_min_p95,2,0.3932004208252086,0.5504498922547977,-4.552395643363549,5.338796485013966,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,BW,fraction_boarding_within_wait_limit,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,BW,generated_passengers,2,1.0,0.0,1.0,1.0,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,BW,journey_duration_min_max,2,28.859736976758356,2.958298656495982,2.280478086670165,55.43899586684655,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,BW,journey_duration_min_mean,2,28.859736976758356,2.958298656495982,2.280478086670165,55.43899586684655,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,BW,journey_duration_min_p95,2,28.859736976758356,2.958298656495982,2.280478086670165,55.43899586684655,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,BW,on_time_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,BW,wait_to_boarding_min_max,2,16.70260618926659,2.4078487642411837,-4.931056636632835,38.33626901516601,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,BW,wait_to_boarding_min_mean,2,16.70260618926659,2.4078487642411837,-4.931056636632835,38.33626901516601,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,BW,wait_to_boarding_min_p95,2,16.70260618926659,2.4078487642411837,-4.931056636632835,38.33626901516601,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,DOR,boarded_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,DOR,completed_journeys,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,DOR,extra_after_boarding_min_max,1,0.0,,,,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,DOR,extra_after_boarding_min_mean,1,0.0,,,,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,DOR,extra_after_boarding_min_p95,1,0.0,,,,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,DOR,fraction_boarding_within_wait_limit,1,1.0,,,,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,DOR,generated_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,DOR,journey_duration_min_max,1,28.48000356666671,,,,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,DOR,journey_duration_min_mean,1,28.48000356666671,,,,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,DOR,journey_duration_min_p95,1,28.48000356666671,,,,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,DOR,on_time_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,DOR,wait_to_boarding_min_max,1,15.0,,,,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,DOR,wait_to_boarding_min_mean,1,15.0,,,,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,DOR,wait_to_boarding_min_p95,1,15.0,,,,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,EXPO,boarded_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,EXPO,completed_journeys,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,EXPO,extra_after_boarding_min_max,1,0.0,,,,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,EXPO,extra_after_boarding_min_mean,1,0.0,,,,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,EXPO,extra_after_boarding_min_p95,1,0.0,,,,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,EXPO,fraction_boarding_within_wait_limit,1,1.0,,,,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,EXPO,generated_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,EXPO,journey_duration_min_max,1,24.69603996666677,,,,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,EXPO,journey_duration_min_mean,1,24.69603996666677,,,,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,EXPO,journey_duration_min_p95,1,24.69603996666677,,,,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,EXPO,on_time_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,EXPO,wait_to_boarding_min_max,1,15.0,,,,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,EXPO,wait_to_boarding_min_mean,1,15.0,,,,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,EXPO,wait_to_boarding_min_p95,1,15.0,,,,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,JUG,boarded_passengers,2,3.0,2.8284271247461903,-22.412409472349317,28.412409472349317,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,JUG,completed_journeys,2,3.0,2.8284271247461903,-22.412409472349317,28.412409472349317,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,JUG,extra_after_boarding_min_max,2,0.0,0.0,0.0,0.0,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,JUG,extra_after_boarding_min_mean,2,0.0,0.0,0.0,0.0,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,JUG,extra_after_boarding_min_p95,2,0.0,0.0,0.0,0.0,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,JUG,fraction_boarding_within_wait_limit,2,1.0,0.0,1.0,1.0,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,JUG,generated_passengers,2,3.0,2.8284271247461903,-22.412409472349317,28.412409472349317,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,JUG,journey_duration_min_max,2,30.854123900058283,3.593165984249447,-1.429191620067705,63.13743942018427,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,JUG,journey_duration_min_mean,2,28.348619808037938,0.0498481167329853,27.90075224844587,28.796487367630007,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,JUG,journey_duration_min_p95,2,30.835011698763267,3.566137249971231,-1.205460278749264,62.8754836762758,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,JUG,on_time_passengers,2,3.0,2.8284271247461903,-22.412409472349317,28.412409472349317,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,JUG,wait_to_boarding_min_max,2,15.0,0.0,15.0,15.0,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,JUG,wait_to_boarding_min_mean,2,12.21524794137127,3.9382341291591443,-23.16838185504921,47.59887773779175,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,JUG,wait_to_boarding_min_p95,2,14.803150406678323,0.2783873646231432,12.301939171700383,17.304361641656264,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,LYBV,boarded_passengers,2,1.5,0.7071067811865476,-4.853102368087329,7.853102368087329,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,LYBV,completed_journeys,2,1.5,0.7071067811865476,-4.853102368087329,7.853102368087329,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,LYBV,extra_after_boarding_min_max,2,0.7208936859318783,1.0194976276739929,-8.43892908053416,9.880716452397918,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,LYBV,extra_after_boarding_min_mean,2,0.7208936859318783,1.0194976276739929,-8.43892908053416,9.880716452397918,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,LYBV,extra_after_boarding_min_p95,2,0.7208936859318783,1.0194976276739929,-8.43892908053416,9.880716452397918,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,LYBV,fraction_boarding_within_wait_limit,2,1.0,0.0,1.0,1.0,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,LYBV,generated_passengers,2,1.5,0.7071067811865476,-4.853102368087329,7.853102368087329,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,LYBV,journey_duration_min_max,2,30.52003015259846,2.681198563462381,6.430416821127185,54.609643484069736,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,LYBV,journey_duration_min_mean,2,26.970269230568796,2.3389214756539904,5.955893522259053,47.98464493887854,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,LYBV,journey_duration_min_p95,2,30.165054060395494,2.1791865595507445,10.585839632902317,49.744268487888675,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,LYBV,on_time_passengers,2,1.5,0.7071067811865476,-4.853102368087329,7.853102368087329,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,LYBV,wait_to_boarding_min_max,2,15.0,0.0,15.0,15.0,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,LYBV,wait_to_boarding_min_mean,2,11.45023907797034,5.020120039116369,-33.65374996181066,56.554228117751336,0.95
low,4,2026-07-31T18:00:00+02:00,LYBE,LYBV,wait_to_boarding_min_p95,2,14.645023907797032,0.5020120039116379,10.134625003818924,19.15542281177514,0.95
low,4,2026-07-31T19:00:00+02:00,JUG,LYBE,boarded_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T19:00:00+02:00,JUG,LYBE,completed_journeys,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T19:00:00+02:00,JUG,LYBE,extra_after_boarding_min_max,1,0.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,JUG,LYBE,extra_after_boarding_min_mean,1,0.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,JUG,LYBE,extra_after_boarding_min_p95,1,0.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,JUG,LYBE,fraction_boarding_within_wait_limit,1,1.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,JUG,LYBE,generated_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T19:00:00+02:00,JUG,LYBE,journey_duration_min_max,1,38.829693149182276,,,,0.95
low,4,2026-07-31T19:00:00+02:00,JUG,LYBE,journey_duration_min_mean,1,38.829693149182276,,,,0.95
low,4,2026-07-31T19:00:00+02:00,JUG,LYBE,journey_duration_min_p95,1,38.829693149182276,,,,0.95
low,4,2026-07-31T19:00:00+02:00,JUG,LYBE,on_time_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T19:00:00+02:00,JUG,LYBE,wait_to_boarding_min_max,1,15.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,JUG,LYBE,wait_to_boarding_min_mean,1,15.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,JUG,LYBE,wait_to_boarding_min_p95,1,15.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,BW,boarded_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,BW,completed_journeys,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,BW,extra_after_boarding_min_max,1,0.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,BW,extra_after_boarding_min_mean,1,0.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,BW,extra_after_boarding_min_p95,1,0.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,BW,fraction_boarding_within_wait_limit,1,1.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,BW,generated_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,BW,journey_duration_min_max,1,26.76393036666656,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,BW,journey_duration_min_mean,1,26.76393036666656,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,BW,journey_duration_min_p95,1,26.76393036666656,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,BW,on_time_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,BW,wait_to_boarding_min_max,1,15.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,BW,wait_to_boarding_min_mean,1,15.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,BW,wait_to_boarding_min_p95,1,15.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,LYBV,boarded_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,LYBV,completed_journeys,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,LYBV,extra_after_boarding_min_max,1,0.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,LYBV,extra_after_boarding_min_mean,1,0.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,LYBV,extra_after_boarding_min_p95,1,0.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,LYBV,fraction_boarding_within_wait_limit,1,1.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,LYBV,generated_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,LYBV,journey_duration_min_max,1,28.62413646666658,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,LYBV,journey_duration_min_mean,1,28.62413646666658,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,LYBV,journey_duration_min_p95,1,28.62413646666658,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,LYBV,on_time_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,LYBV,wait_to_boarding_min_max,1,15.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,LYBV,wait_to_boarding_min_mean,1,15.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBE,LYBV,wait_to_boarding_min_p95,1,15.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBV,LYBE,boarded_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T19:00:00+02:00,LYBV,LYBE,completed_journeys,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T19:00:00+02:00,LYBV,LYBE,extra_after_boarding_min_max,1,0.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBV,LYBE,extra_after_boarding_min_mean,1,0.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBV,LYBE,extra_after_boarding_min_p95,1,0.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBV,LYBE,fraction_boarding_within_wait_limit,1,1.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBV,LYBE,generated_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T19:00:00+02:00,LYBV,LYBE,journey_duration_min_max,1,38.00180674951844,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBV,LYBE,journey_duration_min_mean,1,38.00180674951844,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBV,LYBE,journey_duration_min_p95,1,38.00180674951844,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBV,LYBE,on_time_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T19:00:00+02:00,LYBV,LYBE,wait_to_boarding_min_max,1,15.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBV,LYBE,wait_to_boarding_min_mean,1,15.0,,,,0.95
low,4,2026-07-31T19:00:00+02:00,LYBV,LYBE,wait_to_boarding_min_p95,1,15.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,DOR,LYBE,boarded_passengers,2,1.0,1.4142135623730951,-11.706204736174659,13.706204736174659,0.95
low,4,2026-07-31T20:00:00+02:00,DOR,LYBE,completed_journeys,2,1.0,1.4142135623730951,-11.706204736174659,13.706204736174659,0.95
low,4,2026-07-31T20:00:00+02:00,DOR,LYBE,extra_after_boarding_min_max,1,0.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,DOR,LYBE,extra_after_boarding_min_mean,1,0.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,DOR,LYBE,extra_after_boarding_min_p95,1,0.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,DOR,LYBE,fraction_boarding_within_wait_limit,1,1.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,DOR,LYBE,generated_passengers,2,1.0,1.4142135623730951,-11.706204736174659,13.706204736174659,0.95
low,4,2026-07-31T20:00:00+02:00,DOR,LYBE,journey_duration_min_max,1,42.22312872533463,,,,0.95
low,4,2026-07-31T20:00:00+02:00,DOR,LYBE,journey_duration_min_mean,1,40.33351129672131,,,,0.95
low,4,2026-07-31T20:00:00+02:00,DOR,LYBE,journey_duration_min_p95,1,42.0341669824733,,,,0.95
low,4,2026-07-31T20:00:00+02:00,DOR,LYBE,on_time_passengers,2,1.0,1.4142135623730951,-11.706204736174659,13.706204736174659,0.95
low,4,2026-07-31T20:00:00+02:00,DOR,LYBE,wait_to_boarding_min_max,1,15.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,DOR,LYBE,wait_to_boarding_min_mean,1,13.725039223926313,,,,0.95
low,4,2026-07-31T20:00:00+02:00,DOR,LYBE,wait_to_boarding_min_p95,1,14.872503922392632,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,BW,boarded_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,BW,completed_journeys,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,BW,extra_after_boarding_min_max,1,0.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,BW,extra_after_boarding_min_mean,1,0.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,BW,extra_after_boarding_min_p95,1,0.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,BW,fraction_boarding_within_wait_limit,1,1.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,BW,generated_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,BW,journey_duration_min_max,1,26.76393036666656,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,BW,journey_duration_min_mean,1,26.76393036666656,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,BW,journey_duration_min_p95,1,26.76393036666656,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,BW,on_time_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,BW,wait_to_boarding_min_max,1,15.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,BW,wait_to_boarding_min_mean,1,15.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,BW,wait_to_boarding_min_p95,1,15.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,JUG,boarded_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,JUG,completed_journeys,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,JUG,extra_after_boarding_min_max,1,1.517823044093287,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,JUG,extra_after_boarding_min_mean,1,1.517823044093287,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,JUG,extra_after_boarding_min_p95,1,1.517823044093287,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,JUG,fraction_boarding_within_wait_limit,1,1.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,JUG,generated_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,JUG,journey_duration_min_max,1,29.83119491075995,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,JUG,journey_duration_min_mean,1,29.83119491075995,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,JUG,journey_duration_min_p95,1,29.83119491075995,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,JUG,on_time_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,JUG,wait_to_boarding_min_max,1,15.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,JUG,wait_to_boarding_min_mean,1,15.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,JUG,wait_to_boarding_min_p95,1,15.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,LYBV,boarded_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,LYBV,completed_journeys,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,LYBV,extra_after_boarding_min_max,1,0.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,LYBV,extra_after_boarding_min_mean,1,0.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,LYBV,extra_after_boarding_min_p95,1,0.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,LYBV,fraction_boarding_within_wait_limit,1,1.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,LYBV,generated_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,LYBV,journey_duration_min_max,1,28.62413646666658,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,LYBV,journey_duration_min_mean,1,28.62413646666658,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,LYBV,journey_duration_min_p95,1,28.62413646666658,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,LYBV,on_time_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,LYBV,wait_to_boarding_min_max,1,15.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,LYBV,wait_to_boarding_min_mean,1,15.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBE,LYBV,wait_to_boarding_min_p95,1,15.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBV,LYBE,boarded_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T20:00:00+02:00,LYBV,LYBE,completed_journeys,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T20:00:00+02:00,LYBV,LYBE,extra_after_boarding_min_max,1,0.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBV,LYBE,extra_after_boarding_min_mean,1,0.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBV,LYBE,extra_after_boarding_min_p95,1,0.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBV,LYBE,fraction_boarding_within_wait_limit,1,1.0,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBV,LYBE,generated_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T20:00:00+02:00,LYBV,LYBE,journey_duration_min_max,1,38.068221885138094,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBV,LYBE,journey_duration_min_mean,1,38.068221885138094,,,,0.95
low,4,2026-07-31T20:00:00+02:00,LYBV,LYBE,journey_duration_min_p95,1,38.068221885138094,,,,0.95
